canonical_document_id,sha256,company_name,company_slug,fiscal_year,technical_document_family,official_doc_type,official_doc_type_label,doc_type_stratum,doc_subtype,period_type,regulatory_status,parent_doc_id,status,taxonomy_notes,source_document_path,taxonomy_document_path,taxonomy_manifest_path,taxonomy_references_path,error_type,error_message
canonical_b00409b635d2787973d133ef,50727032071237fb0a94c888037ba1384865fd14e1fd14e56128883e6714cffa,Schneider Electric,schneider-electric,2024,agm_document,16_agm_minutes_resolutions,AGM minutes / resolutions,governance,agm_document,annual_or_ad_hoc,regulated_or_official,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\schneider-electric\2024\agm-document\canonical-b00409b635d2787973d133ef\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\16_agm_minutes_resolutions\canonical-b00409b635d2787973d133ef\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\16_agm_minutes_resolutions\canonical-b00409b635d2787973d133ef\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\16_agm_minutes_resolutions\canonical-b00409b635d2787973d133ef\references.json,,
canonical_31ee2a713ccc528264c11a07,5224b460bdd5a179676525f3fc6f8fb2a65dc21e86e03d7f672f1dd6b6624724,LVMH,lvmh,2024,sbti_commitment,18_sbti_validation,SBTi validation,external_validation,sbti_commitment,ad_hoc,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\sbti-commitment\canonical-31ee2a713ccc528264c11a07\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-31ee2a713ccc528264c11a07\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-31ee2a713ccc528264c11a07\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-31ee2a713ccc528264c11a07\references.json,,
canonical_d761576d7db38665e648edc7,534a7479162a81f84e6bbab7c8cba5bec1f5b4ac727d5b3c8e59e925c9d8c0c7,LVMH,lvmh,2024,agm_document,16_agm_minutes_resolutions,AGM minutes / resolutions,governance,agm_document,annual_or_ad_hoc,regulated_or_official,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\agm-document\canonical-d761576d7db38665e648edc7\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-d761576d7db38665e648edc7\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-d761576d7db38665e648edc7\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-d761576d7db38665e648edc7\references.json,,
canonical_b776f276bbe7d022862ef6c5,539e75ccbf37782bb95f6b0d461d50cf615c40798d8a6746f3aeb4915f9e3c8c,LVMH,lvmh,2024,earnings_call,14_earnings_call_transcripts,Earnings call transcripts,market_communication,earnings_call,periodic,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\earnings-call\canonical-b776f276bbe7d022862ef6c5\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\14_earnings_call_transcripts\canonical-b776f276bbe7d022862ef6c5\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\14_earnings_call_transcripts\canonical-b776f276bbe7d022862ef6c5\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\14_earnings_call_transcripts\canonical-b776f276bbe7d022862ef6c5\references.json,,
canonical_bdfa3d1a3f4051cb707245ab,541c5fb3399b97e20779f0b9bee0e6c5ca3b0f2c07da7dcda3f848bf3699d7a4,LVMH,lvmh,2024,sbti_commitment,18_sbti_validation,SBTi validation,external_validation,sbti_commitment,ad_hoc,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\sbti-commitment\canonical-bdfa3d1a3f4051cb707245ab\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-bdfa3d1a3f4051cb707245ab\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-bdfa3d1a3f4051cb707245ab\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-bdfa3d1a3f4051cb707245ab\references.json,,
canonical_690789d6bf0ac35ab4dcd8b1,5520ec973540e165af87f33bcc18d65e669bed627f3c0e4c073db21a7df47630,TotalEnergies,totalenergies,2024,agm_document,16_agm_minutes_resolutions,AGM minutes / resolutions,governance,agm_document,annual_or_ad_hoc,regulated_or_official,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\totalenergies\2024\agm-document\canonical-690789d6bf0ac35ab4dcd8b1\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\16_agm_minutes_resolutions\canonical-690789d6bf0ac35ab4dcd8b1\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\16_agm_minutes_resolutions\canonical-690789d6bf0ac35ab4dcd8b1\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\16_agm_minutes_resolutions\canonical-690789d6bf0ac35ab4dcd8b1\references.json,,
canonical_4530a62fa5f85cf1ae6d0d1b,57d879543b9e0796d0641e08460dc76c80da93b1821f3eb8ec729dc3f68d7470,TotalEnergies,totalenergies,2024,corporate_policy,08_anticorruption_policy,Anti-corruption policy,policy,anticorruption_policy,perpetual,policy,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\totalenergies\2024\corporate-policy\canonical-4530a62fa5f85cf1ae6d0d1b\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\08_anticorruption_policy\canonical-4530a62fa5f85cf1ae6d0d1b\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\08_anticorruption_policy\canonical-4530a62fa5f85cf1ae6d0d1b\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\08_anticorruption_policy\canonical-4530a62fa5f85cf1ae6d0d1b\references.json,,
canonical_a35e2f4d644cfc645bb93fd4,57ee931c4210d131c0a1eef6b5fdab51b5fa275de97e57a1076ad13d4dd00568,TotalEnergies,totalenergies,2024,sustainability_report,02_sustainability_statement_csrd_esrs,Sustainability statement / CSRD / ESRS,core_sustainability,sustainability_report,annual,regulated_or_emerging_regulated,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\totalenergies\2024\sustainability-report\canonical-a35e2f4d644cfc645bb93fd4\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\02_sustainability_statement_csrd_esrs\canonical-a35e2f4d644cfc645bb93fd4\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\02_sustainability_statement_csrd_esrs\canonical-a35e2f4d644cfc645bb93fd4\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\02_sustainability_statement_csrd_esrs\canonical-a35e2f4d644cfc645bb93fd4\references.json,,
canonical_97e2650c47e0819c57f151d3,58195ccf2c7899cad88e9cebee0aa0bc5fd46c45be0dfddf2f0057bc787d00f9,LVMH,lvmh,2024,agm_document,16_agm_minutes_resolutions,AGM minutes / resolutions,governance,agm_document,annual_or_ad_hoc,regulated_or_official,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\agm-document\canonical-97e2650c47e0819c57f151d3\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-97e2650c47e0819c57f151d3\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-97e2650c47e0819c57f151d3\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-97e2650c47e0819c57f151d3\references.json,,
canonical_c5e11f90bc85caa787bf096f,5819eeb14ff947c794b4614972fa70e4094d550b67dcc2aec64842d6728275b4,LVMH,lvmh,2024,sbti_commitment,18_sbti_validation,SBTi validation,external_validation,sbti_commitment,ad_hoc,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\sbti-commitment\canonical-c5e11f90bc85caa787bf096f\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-c5e11f90bc85caa787bf096f\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-c5e11f90bc85caa787bf096f\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-c5e11f90bc85caa787bf096f\references.json,,
canonical_7162c5a620bd762e249cfda7,58d7b226058c62e948734cdba87bdc8d2d2481a6ecbc97065a41cdb0c0695ea7,TotalEnergies,totalenergies,2024,sustainability_report,02_sustainability_statement_csrd_esrs,Sustainability statement / CSRD / ESRS,core_sustainability,sustainability_report,annual,regulated_or_emerging_regulated,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\totalenergies\2024\sustainability-report\canonical-7162c5a620bd762e249cfda7\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\02_sustainability_statement_csrd_esrs\canonical-7162c5a620bd762e249cfda7\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\02_sustainability_statement_csrd_esrs\canonical-7162c5a620bd762e249cfda7\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\02_sustainability_statement_csrd_esrs\canonical-7162c5a620bd762e249cfda7\references.json,,
canonical_db2f702e7c200b82eb474471,592fbaea83ef03f2e9460126279dbe5be8655b7a0599af9ce591efd05053dd7b,TotalEnergies,totalenergies,2024,half_year_report,05_half_year_financial_report,Half-year financial report,financial_reporting,half_year_report,half_year,regulated,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\totalenergies\2024\half-year-report\canonical-db2f702e7c200b82eb474471\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\05_half_year_financial_report\canonical-db2f702e7c200b82eb474471\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\05_half_year_financial_report\canonical-db2f702e7c200b82eb474471\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\05_half_year_financial_report\canonical-db2f702e7c200b82eb474471\references.json,,
canonical_ea2f87040cedad22d46dc771,59f65ec8b9e7dbcc2ec937681691c4a08c05535f87e0b44acf9a80ba3a806d71,LVMH,lvmh,2024,sbti_commitment,18_sbti_validation,SBTi validation,external_validation,sbti_commitment,ad_hoc,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\sbti-commitment\canonical-ea2f87040cedad22d46dc771\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-ea2f87040cedad22d46dc771\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-ea2f87040cedad22d46dc771\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-ea2f87040cedad22d46dc771\references.json,,
canonical_33c1b7bdcd6a9569c9581e77,5a7eb9e6b9876af8f50eb012ed0bbefe75225ba021e3664311d35f077cd94fd3,TotalEnergies,totalenergies,2024,corporate_policy,07_code_ethique,Code ethique / code of conduct,policy,code_ethique,perpetual,policy,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\totalenergies\2024\corporate-policy\canonical-33c1b7bdcd6a9569c9581e77\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\07_code_ethique\canonical-33c1b7bdcd6a9569c9581e77\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\07_code_ethique\canonical-33c1b7bdcd6a9569c9581e77\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\07_code_ethique\canonical-33c1b7bdcd6a9569c9581e77\references.json,,
canonical_40c6b3e8f1276da8077bcb2d,5ad08504406eed6ffeda55ce5574b2aebfd97efe3c9e46c44a9849e0f4bdd7f9,TotalEnergies,totalenergies,2024,sustainability_report,02_sustainability_statement_csrd_esrs,Sustainability statement / CSRD / ESRS,core_sustainability,sustainability_report,annual,regulated_or_emerging_regulated,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\totalenergies\2024\sustainability-report\canonical-40c6b3e8f1276da8077bcb2d\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\02_sustainability_statement_csrd_esrs\canonical-40c6b3e8f1276da8077bcb2d\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\02_sustainability_statement_csrd_esrs\canonical-40c6b3e8f1276da8077bcb2d\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\02_sustainability_statement_csrd_esrs\canonical-40c6b3e8f1276da8077bcb2d\references.json,,
canonical_64b1d93e29e1379ad3ce3a72,5b072cdfc3ce360a14877142f2066d5b133be79ad6309921044b2f5936f8b16f,LVMH,lvmh,2024,agm_document,16_agm_minutes_resolutions,AGM minutes / resolutions,governance,agm_document,annual_or_ad_hoc,regulated_or_official,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\agm-document\canonical-64b1d93e29e1379ad3ce3a72\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-64b1d93e29e1379ad3ce3a72\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-64b1d93e29e1379ad3ce3a72\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-64b1d93e29e1379ad3ce3a72\references.json,,
canonical_a8742286b3d6251a312b0922,5ba15ce2cb40bef389ec7703ac19af7bc7747bac6f13eaeca0e3da430992a71a,LVMH,lvmh,2024,sbti_commitment,18_sbti_validation,SBTi validation,external_validation,sbti_commitment,ad_hoc,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\sbti-commitment\canonical-a8742286b3d6251a312b0922\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-a8742286b3d6251a312b0922\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-a8742286b3d6251a312b0922\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-a8742286b3d6251a312b0922\references.json,,
canonical_057b023cd58c3af237681753,5c1d0a69c48242987440a94388f172f5ae221c6a1b35b61dea92853f7cf94239,LVMH,lvmh,2024,sbti_commitment,18_sbti_validation,SBTi validation,external_validation,sbti_commitment,ad_hoc,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\sbti-commitment\canonical-057b023cd58c3af237681753\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-057b023cd58c3af237681753\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-057b023cd58c3af237681753\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-057b023cd58c3af237681753\references.json,,
canonical_08034bdb6fc4445b920d6323,5c7265d598ec27abd353fa355dd6830b346c4f564701fea6db373b661af4f349,Schneider Electric,schneider-electric,2024,annual_report,01_urd_annual_report,URD / annual report,core_reporting,annual_report,annual,regulated_or_standard_reporting,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\schneider-electric\2024\annual-report\canonical-08034bdb6fc4445b920d6323\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\01_urd_annual_report\canonical-08034bdb6fc4445b920d6323\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\01_urd_annual_report\canonical-08034bdb6fc4445b920d6323\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\01_urd_annual_report\canonical-08034bdb6fc4445b920d6323\references.json,,
canonical_08034bdb6fc4445b920d6323,5c7265d598ec27abd353fa355dd6830b346c4f564701fea6db373b661af4f349,Schneider Electric,schneider-electric,2024,sustainability_report,02_sustainability_statement_csrd_esrs,Sustainability statement / CSRD / ESRS,core_sustainability,sustainability_report,annual,regulated_or_emerging_regulated,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\schneider-electric\2024\sustainability-report\canonical-08034bdb6fc4445b920d6323\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\02_sustainability_statement_csrd_esrs\canonical-08034bdb6fc4445b920d6323\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\02_sustainability_statement_csrd_esrs\canonical-08034bdb6fc4445b920d6323\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\02_sustainability_statement_csrd_esrs\canonical-08034bdb6fc4445b920d6323\references.json,,
canonical_08034bdb6fc4445b920d6323,5c7265d598ec27abd353fa355dd6830b346c4f564701fea6db373b661af4f349,Schneider Electric,schneider-electric,2024,climate_report,03_climate_report_tcfd_transition_plan,Climate report / TCFD / transition plan,climate,climate_report,annual_or_ad_hoc,voluntary_or_regulated,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\schneider-electric\2024\climate-report\canonical-08034bdb6fc4445b920d6323\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\03_climate_report_tcfd_transition_plan\canonical-08034bdb6fc4445b920d6323\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\03_climate_report_tcfd_transition_plan\canonical-08034bdb6fc4445b920d6323\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\03_climate_report_tcfd_transition_plan\canonical-08034bdb6fc4445b920d6323\references.json,,
canonical_08034bdb6fc4445b920d6323,5c7265d598ec27abd353fa355dd6830b346c4f564701fea6db373b661af4f349,Schneider Electric,schneider-electric,2024,governance_report,,,,governance_report_needs_review,,,,needs_review,"[""may_be_section_of_urd"", ""official_doc_type_needs_review""]",C:\Users\hp\Desktop\ESG\ESGCorpus\schneider-electric\2024\governance-report\canonical-08034bdb6fc4445b920d6323\document.pdf,,,,,
canonical_e0536f1196459740aefa18b0,5db02adad6fdc7c15ae084fe04edc3c34dfdfaee62f8230f58ac82ee5bc0521c,LVMH,lvmh,2024,corporate_policy,,,,corporate_policy_needs_review,perpetual,policy,,needs_review,"[""corporate_policy_needs_review""]",C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\corporate-policy\canonical-e0536f1196459740aefa18b0\document.pdf,,,,,
canonical_96e73eb10f790674189730e2,5e0002469d5015dd95e0c4e2504de393cf962c0767932c6974fe248163a9abf5,Schneider Electric,schneider-electric,2024,investor_presentation,13_investor_presentations,Investor presentations,market_communication,investor_presentation,ad_hoc,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\schneider-electric\2024\investor-presentation\canonical-96e73eb10f790674189730e2\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\13_investor_presentations\canonical-96e73eb10f790674189730e2\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\13_investor_presentations\canonical-96e73eb10f790674189730e2\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\13_investor_presentations\canonical-96e73eb10f790674189730e2\references.json,,
canonical_f59cc54a704ec030587b5e8a,60686f4d093955808a22a015e58e1937da8a594c0a1c3a1761462ac7fe376f05,LVMH,lvmh,2024,agm_document,16_agm_minutes_resolutions,AGM minutes / resolutions,governance,agm_document,annual_or_ad_hoc,regulated_or_official,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\agm-document\canonical-f59cc54a704ec030587b5e8a\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-f59cc54a704ec030587b5e8a\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-f59cc54a704ec030587b5e8a\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-f59cc54a704ec030587b5e8a\references.json,,
canonical_5b0d735b5a82cedad35d6f9b,60fc61d0c6771f724b54b76084d83a4900d2a068d1b88b3607fc5d387e4586eb,LVMH,lvmh,2024,sbti_commitment,18_sbti_validation,SBTi validation,external_validation,sbti_commitment,ad_hoc,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\sbti-commitment\canonical-5b0d735b5a82cedad35d6f9b\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-5b0d735b5a82cedad35d6f9b\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-5b0d735b5a82cedad35d6f9b\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-5b0d735b5a82cedad35d6f9b\references.json,,
canonical_b7698e394e13f9321acd26e1,6139aafb0a1b9991083922122b1bfe0d68c41e87722a2ac71b217538c836e701,TotalEnergies,totalenergies,2024,agm_document,16_agm_minutes_resolutions,AGM minutes / resolutions,governance,agm_document,annual_or_ad_hoc,regulated_or_official,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\totalenergies\2024\agm-document\canonical-b7698e394e13f9321acd26e1\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\16_agm_minutes_resolutions\canonical-b7698e394e13f9321acd26e1\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\16_agm_minutes_resolutions\canonical-b7698e394e13f9321acd26e1\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\16_agm_minutes_resolutions\canonical-b7698e394e13f9321acd26e1\references.json,,
canonical_50b81b0ad7baf3126bbd55ca,61ebbaaea8b3ab6a9027772f1fb4bddd44b515d896f4e886e6d89a2d5f144fbc,Schneider Electric,schneider-electric,2024,cdp_response,17_cdp_response,CDP response,external_questionnaire,cdp_response,annual,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\schneider-electric\2024\cdp-response\canonical-50b81b0ad7baf3126bbd55ca\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\17_cdp_response\canonical-50b81b0ad7baf3126bbd55ca\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\17_cdp_response\canonical-50b81b0ad7baf3126bbd55ca\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\17_cdp_response\canonical-50b81b0ad7baf3126bbd55ca\references.json,,
canonical_125bd3693ce89486f5635419,628d15ee00a209f7fcb8269c481600d1958e5734b085aaf53ec0931dd3ee8770,LVMH,lvmh,2024,sbti_commitment,18_sbti_validation,SBTi validation,external_validation,sbti_commitment,ad_hoc,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\sbti-commitment\canonical-125bd3693ce89486f5635419\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-125bd3693ce89486f5635419\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-125bd3693ce89486f5635419\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-125bd3693ce89486f5635419\references.json,,
canonical_efb8d5e87dd197f7a45ee975,65b02fcd781febf91dfc3c3ac4117cdeeb2c7af67ca847c366c2aebac9c390e3,TotalEnergies,totalenergies,2024,sustainability_report,02_sustainability_statement_csrd_esrs,Sustainability statement / CSRD / ESRS,core_sustainability,sustainability_report,annual,regulated_or_emerging_regulated,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\totalenergies\2024\sustainability-report\canonical-efb8d5e87dd197f7a45ee975\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\02_sustainability_statement_csrd_esrs\canonical-efb8d5e87dd197f7a45ee975\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\02_sustainability_statement_csrd_esrs\canonical-efb8d5e87dd197f7a45ee975\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\02_sustainability_statement_csrd_esrs\canonical-efb8d5e87dd197f7a45ee975\references.json,,
canonical_efb8d5e87dd197f7a45ee975,65b02fcd781febf91dfc3c3ac4117cdeeb2c7af67ca847c366c2aebac9c390e3,TotalEnergies,totalenergies,2024,climate_report,03_climate_report_tcfd_transition_plan,Climate report / TCFD / transition plan,climate,climate_report,annual_or_ad_hoc,voluntary_or_regulated,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\totalenergies\2024\climate-report\canonical-efb8d5e87dd197f7a45ee975\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\03_climate_report_tcfd_transition_plan\canonical-efb8d5e87dd197f7a45ee975\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\03_climate_report_tcfd_transition_plan\canonical-efb8d5e87dd197f7a45ee975\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\03_climate_report_tcfd_transition_plan\canonical-efb8d5e87dd197f7a45ee975\references.json,,
canonical_8cc7a39053c6d64ef9115bf9,67515243db92f8bdd81ea6a3d876369d407adaf700f16ad0b39e230a60ba990b,LVMH,lvmh,2024,corporate_policy,,,,corporate_policy_needs_review,perpetual,policy,,needs_review,"[""corporate_policy_needs_review""]",C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\corporate-policy\canonical-8cc7a39053c6d64ef9115bf9\document.pdf,,,,,
